OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-5386,2022-177Q,2025-10-10T05:26:48.143904,15.02533749,.00013362,43.0043,230.7457,271.2942,88.7747,0,U,54834,999,15433,.2811728E-5,-.166E-5,0
STARLINK-5389,2022-177R,2025-10-10T05:33:11.918016,15.02537985,.00012762,43.0038,230.7820,275.6314,84.4383,0,U,54835,999,15432,-.210512E-4,-.488E-5,0
STARLINK-5384,2022-177S,2025-10-10T05:22:00.361920,15.02533771,.00012756,43.0041,230.7175,266.5397,93.5299,0,U,54836,999,15433,.10890825E-3,.1268E-4,0
STARLINK-5369,2022-177T,2025-10-10T06:59:20.215680,15.02538091,.00011443,43.0034,230.3667,268.5599,91.5112,0,U,54837,999,15433,.52409143E-4,.504E-5,0
STARLINK-5372,2022-177U,2025-10-10T06:48:08.885952,15.02534486,.00011578,43.0037,230.3092,269.8384,90.2325,0,U,54838,999,15433,-.13776602E-4,-.39E-5,0
STARLINK-5368,2022-177W,2025-10-10T04:59:38.290848,15.02532344,.00013015,43.0021,230.6047,270.0465,90.0228,0,U,54840,999,15432,.12081571E-4,-.4E-6,0
STARLINK-4659,2022-177X,2025-10-10T05:17:12.785568,15.02533239,.00013362,43.0042,230.6959,267.5214,92.5476,0,U,54841,999,15432,.11778258E-4,-.45E-6,0
STARLINK-5387,2022-177Y,2025-10-09T22:27:08.146944,15.02532921,.0000957,43.0026,231.9997,237.4670,122.6080,0,U,54842,999,15428,.33553E-4,.25E-5,0
STARLINK-5304,2022-177Z,2025-10-10T05:07:37.411680,15.02535003,.00012518,43.0036,230.6472,271.9574,88.1125,0,U,54843,999,15432,.71283325E-4,.759E-5,0
STARLINK-5388,2022-177AA,2025-10-10T06:19:20.533440,15.02607477,.00018264,43.0035,230.1393,260.7251,99.3385,0,U,54844,999,15433,-.11129328E-2,-.15234E-3,0
STARLINK-5082,2022-177AB,2025-10-10T06:30:34.088832,15.02533148,.00006797,43.0015,230.2183,309.2066,50.8716,0,U,54845,999,15433,.27694841E-4,.171E-5,0
STARLINK-5360,2022-177AC,2025-10-10T06:20:58.519680,15.02534048,.000132,43.0037,230.1698,260.3617,99.7076,0,U,54846,999,15433,.18419134E-4,.45E-6,0
STARLINK-5061,2022-177AD,2025-10-10T05:24:20.790432,15.02538468,.0001418,43.0032,204.7221,269.6292,90.4388,0,U,54847,999,15462,.26958676E-3,.344E-4,0
STARLINK-5432,2022-177AE,2025-10-10T04:45:47.000160,15.02534024,.0001332,43.0028,218.3815,269.9930,90.0759,0,U,54848,999,15446,.89751763E-4,.1009E-4,0
STARLINK-5087,2022-177AG,2025-10-10T04:39:23.473152,15.02537656,.00009762,43.0032,218.3460,273.3801,86.6929,0,U,54850,999,15446,.8447981E-4,.938E-5,0
STARLINK-5084,2022-177AH,2025-10-10T04:44:11.497056,15.02532146,.00011248,43.0039,218.3747,272.0091,88.0623,0,U,54851,999,15446,.27136135E-4,.163E-5,0
STARLINK-5418,2022-177AJ,2025-10-10T04:29:48.085440,15.02536162,.00012883,43.0030,218.2965,269.8514,90.2181,0,U,54852,999,15446,.16404474E-4,.18E-6,0
STARLINK-5427,2022-177AK,2025-10-10T06:10:19.380000,15.02535703,.00013598,43.0032,217.9641,268.9357,91.1330,0,U,54853,999,15447,.29283077E-4,.192E-5,0
STARLINK-5416,2022-177AM,2025-10-10T06:00:44.223840,15.02530188,.00011534,43.0034,217.9133,263.8480,96.2231,0,U,54855,999,15447,.13335541E-3,.1598E-4,0
STARLINK-5086,2022-177AN,2025-10-10T05:31:57.441216,15.02541102,.00011551,43.0042,217.7623,266.5664,93.5046,0,U,54856,999,15447,.10831773E-3,.126E-4,0
STARLINK-5078,2022-177AP,2025-10-10T05:47:59.601120,15.02435200,.00008234,43.0026,217.8509,293.3399,66.7357,0,U,54857,999,15447,.1585665E-2,.21224E-3,0
STARLINK-5407,2022-177AQ,2025-10-09T04:19:30.061920,15.02534006,.00009566,43.0022,223.6383,263.7478,96.3255,0,U,54858,999,15431,-.552538E-4,-.95E-5,0
STARLINK-5409,2022-177AR,2025-10-10T04:01:01.282944,15.02536799,.00027571,43.0065,218.1485,271.4670,88.5856,0,U,54859,999,15446,.15865689E-3,.194E-4,0
STARLINK-5406,2022-177AS,2025-10-10T03:53:02.684832,15.02532702,.0001183,43.0045,218.1040,269.9863,90.0844,0,U,54860,999,15446,.71378001E-4,.761E-5,0
STARLINK-5400,2022-177AT,2025-10-10T05:52:44.971680,15.02533841,.00011128,43.0041,217.8688,265.6573,94.4143,0,U,54861,999,15447,.5393535E-5,-.131E-5,0
STARLINK-5403,2022-177AU,2025-10-10T04:50:36.608640,15.02529982,.00013338,43.0039,218.4194,272.2671,87.8018,0,U,54862,999,15446,-.35189186E-4,-.679E-5,0
STARLINK-5405,2022-177AV,2025-10-09T23:18:38.625696,15.02532053,.00012733,43.0028,219.2553,260.4838,99.5860,0,U,54863,999,15443,.23330327E-4,.112E-5,0
STARLINK-5359,2022-177AW,2025-10-10T03:48:14.647104,15.02530994,.00011853,43.0016,218.0764,277.1203,82.9504,0,U,54864,999,15446,.13689292E-3,.1646E-4,0
STARLINK-5411,2022-177AX,2025-10-09T05:50:25.764000,15.02536861,.0001045,43.0043,223.2546,261.2685,98.8039,0,U,54865,999,15432,.31502E-4,.222E-5,0
STARLINK-5398,2022-177AY,2025-10-10T03:33:51.638112,15.02541791,.00015067,43.0049,218.0021,271.6111,88.4558,0,U,54866,999,15446,-.45669906E-4,-.821E-5,0
STARLINK-5396,2022-177AZ,2025-10-09T23:04:15.695328,15.02525506,.0001602,43.0001,219.1766,278.4547,81.6113,0,U,54867,999,15443,.13869992E-3,.167E-4,0
STARLINK-5379,2022-177BA,2025-10-10T05:03:11.764512,15.02535789,.00013249,43.0040,217.6100,277.7369,82.3322,0,U,54868,999,15447,.34621053E-4,.264E-5,0
STARLINK-5402,2022-177BB,2025-10-10T05:17:34.827936,15.02533932,.00012678,43.0047,217.6858,273.9086,86.1611,0,U,54869,999,15447,.88008177E-4,.985E-5,0
STARLINK-5401,2022-177BC,2025-10-10T05:06:22.270464,15.02601249,.00017145,43.0044,217.6270,272.2159,87.8487,0,U,54870,999,15447,-.10687577E-2,-.14636E-3,0
STARLINK-5397,2022-177BD,2025-10-10T05:19:13.304064,15.02501000,.00007772,43.0060,217.6918,267.0968,92.9786,0,U,54871,999,15447,.35334907E-3,.4568E-4,0
STARLINK-5390,2022-177BE,2025-10-10T04:55:12.724896,15.02530109,.00012922,43.0059,217.5947,245.3188,114.7520,0,U,54872,999,15447,.15324963E-3,.1867E-4,0
STARLINK-5091,2022-177BF,2025-10-10T04:58:24.240000,15.02530402,.00011133,43.0034,217.5886,272.7736,87.2979,0,U,54873,999,15447,.19031423E-3,.2368E-4,0
STARLINK-5277,2023-010A,2025-10-09T11:26:34.833120,14.98339357,.0003079,69.9990,65.8001,272.8519,87.2288,0,U,55269,999,15041,.41051E-4,.397E-5,0
STARLINK-5306,2023-010C,2025-10-09T11:32:35.016576,14.98331738,.0003001,69.9997,65.8154,269.0682,91.0134,0,U,55271,999,15013,-.29012E-4,-.439E-5,0
STARLINK-5310,2023-010D,2025-10-09T19:09:12.813408,14.98331459,.00033342,70.0009,64.9177,269.3446,90.7331,0,U,55272,999,15018,.13125452E-3,.1473E-4,0
STARLINK-5291,2023-010E,2025-10-09T10:32:27.960000,14.98334366,.0002402,70.0007,65.6720,246.5601,113.5306,0,U,55273,999,15013,-.59346E-4,-.801E-5,0
STARLINK-5236,2023-010F,2025-10-09T19:14:54.525408,14.98325104,.0003113,70.0000,45.0599,270.5312,89.5490,0,U,55274,999,15067,-.10050312E-3,-.1292E-4,0
STARLINK-5260,2023-010G,2025-10-08T19:00:24.529248,14.98816945,.00038186,70.0003,47.5577,282.9992,77.0741,0,U,55275,999,15052,.51027514E-2,.62116E-3,0
STARLINK-5261,2023-010H,2025-10-09T06:14:37.707360,14.97727985,.0002295,70.0006,46.3811,175.4615,184.6565,0,U,55276,999,15058,-.66898E-2,-.77811E-3,0
STARLINK-5299,2023-010J,2025-10-09T11:14:33.195264,14.98327542,.000309,69.9994,65.7707,269.0205,91.0600,0,U,55277,999,15013,-.42806E-4,-.604E-5,0
STARLINK-5289,2023-010K,2025-10-09T12:26:38.640192,14.98327858,.0003094,69.9996,65.5448,270.6650,89.4154,0,U,55278,999,15013,.30343E-4,.269E-5,0
STARLINK-5331,2023-010M,2025-10-09T19:45:16.471584,14.98331409,.00031369,69.9986,64.9916,269.8089,90.2710,0,U,55280,999,15017,-.7452768E-5,-.182E-5,0
STARLINK-5298,2023-010N,2025-10-09T19:03:12.928032,14.98333698,.00031629,69.9993,64.8997,268.5811,91.4986,0,U,55281,999,15017,.11003182E-3,.122E-4,0
STARLINK-5330,2023-010P,2025-10-09T18:27:23.134464,14.98316756,.00025557,69.9999,64.8103,270.0983,89.9883,0,U,55282,999,15017,-.1571427E-3,-.1967E-4,0
STARLINK-5317,2023-010Q,2025-10-09T12:32:39.195168,14.98329361,.0003015,70.0000,65.5602,269.5473,90.5341,0,U,55283,999,15013,-.44114E-4,-.619E-5,0
STARLINK-5337,2023-010R,2025-10-09T20:03:16.507872,14.98326556,.0002942,70.0001,64.6413,269.8264,90.2558,0,U,55284,999,15017,-.25304741E-4,-.395E-5,0
STARLINK-5332,2023-010S,2025-10-09T11:26:07.888416,14.98326555,.0003899,70.0008,25.6415,272.6261,87.4451,0,U,55285,999,15199,-.79971E-4,-.1047E-4,0
STARLINK-5338,2023-010T,2025-10-09T12:26:19.415328,14.98322157,.0003101,70.0008,45.6770,273.9951,86.0854,0,U,55286,999,15062,-.15162E-4,-.274E-5,0
STARLINK-5341,2023-010U,2025-10-10T07:51:37.630368,14.98328557,.00026993,70.0028,23.7211,270.0924,89.9926,0,U,55287,999,15123,-.26478785E-4,-.409E-5,0
STARLINK-5311,2023-010V,2025-10-09T18:33:04.059360,14.98328079,.0003438,70.0000,44.9551,270.3702,89.7063,0,U,55288,999,15066,-.48088246E-4,-.667E-5,0
STARLINK-5320,2023-010W,2025-10-10T07:45:56.698560,14.98340661,.00028119,70.0017,43.6717,267.2493,92.8344,0,U,55289,999,15074,-.73063858E-4,-.965E-5,0
STARLINK-5266,2023-010X,2025-10-09T12:20:19.004640,14.98323914,.0003169,70.0012,45.6620,271.7640,88.3157,0,U,55290,999,15062,-.88912E-4,-.1154E-4,0
STARLINK-5327,2023-010Y,2025-10-09T19:08:53.858112,14.98325129,.00029003,70.0006,45.0438,270.5979,89.4848,0,U,55291,999,15066,-.86011804E-4,-.1119E-4,0
STARLINK-5325,2023-010Z,2025-10-10T07:15:53.476992,14.98342738,.00034187,70.0002,43.5938,273.1662,86.9106,0,U,55292,999,15074,.87223027E-4,.948E-5,0
STARLINK-5287,2023-010AA,2025-10-09T10:32:08.727360,14.98336140,.0002953,69.9996,45.7964,270.4932,89.5888,0,U,55293,999,15061,.19414E-4,.139E-5,0
STARLINK-5286,2023-010AB,2025-10-09T20:15:17.707680,14.98325759,.00030429,69.9986,64.6690,269.5065,90.5746,0,U,55294,999,15018,-.3293028E-5,-.132E-5,0
STARLINK-5293,2023-010AC,2025-10-09T11:38:33.059040,14.98401619,.0003528,69.9982,65.8284,274.2876,85.7879,0,U,55295,999,15013,-.14213E-2,-.17042E-3,0
STARLINK-5285,2023-010AD,2025-10-10T06:57:51.333408,14.98329584,.00029335,70.0000,43.5489,267.9198,92.1625,0,U,55296,999,15162,.2084526E-5,-.68E-6,0
STARLINK-5284,2023-010AE,2025-10-10T07:09:52.600608,14.98330997,.00030367,69.9999,43.5782,267.6976,92.3835,0,U,55297,999,15074,.19238858E-4,.137E-5,0
STARLINK-5270,2023-010AG,2025-10-09T11:38:14.179776,14.98328945,.0003004,70.0002,45.5568,271.8105,88.2710,0,U,55299,999,15150,-.67685E-4,-.9E-5,0
STARLINK-5308,2023-010AH,2025-10-09T17:56:46.807008,14.98325319,.00030958,70.0004,44.8684,271.5028,88.5776,0,U,55300,999,15066,-.26416841E-3,-.3243E-4,0
STARLINK-5321,2023-010AK,2025-10-10T07:03:51.979968,14.98330487,.00031219,70.0003,43.5614,268.7530,91.3272,0,U,55302,999,15074,.641952E-4,.673E-5,0
STARLINK-5322,2023-010AL,2025-10-09T18:21:07.577856,14.98329632,.00032909,69.9995,64.7952,269.1659,90.9123,0,U,55303,999,15017,-.29062433E-4,-.44E-5,0
STARLINK-5318,2023-010AM,2025-10-09T17:50:45.235968,14.98326434,.00031404,70.0002,44.8530,270.6827,89.3972,0,U,55304,999,15066,-.17378931E-4,-.3E-5,0
STARLINK-5316,2023-010AN,2025-10-09T17:44:46.969728,14.98324774,.00030972,70.0005,45.2437,270.4081,89.6723,0,U,55305,999,15066,-.31495687E-4,-.469E-5,0
STARLINK-5295,2023-010AP,2025-10-10T07:27:35.714592,14.98328729,.00030069,70.0009,23.7514,271.1109,88.9706,0,U,55306,999,15124,-.12841617E-3,-.1625E-4,0
STARLINK-5288,2023-010AQ,2025-10-10T07:33:38.611008,14.98302260,.00029609,70.0016,23.7675,279.3261,80.7563,0,U,55307,999,15124,-.93626523E-4,-.1209E-4,0
STARLINK-5315,2023-010AS,2025-10-10T07:57:36.135072,14.98330016,.00029162,70.0019,23.4245,264.7416,95.3410,0,U,55309,999,15125,.62393767E-4,.652E-5,0
STARLINK-5309,2023-010AT,2025-10-10T05:39:26.402400,14.98325386,.00029506,69.9995,23.8892,269.0417,91.0404,0,U,55310,999,15123,-.23240553E-4,-.37E-5,0
STARLINK-5312,2023-010AU,2025-10-10T05:45:26.593632,14.98329691,.00030007,70.0002,23.9047,267.8704,92.2111,0,U,55311,999,15210,.31597275E-4,.284E-5,0
STARLINK-5296,2023-010AV,2025-10-10T06:39:31.770720,14.98308216,.0002848,70.0010,23.5201,269.8631,90.2201,0,U,55312,999,15211,-.21190242E-3,-.2619E-4,0
STARLINK-5313,2023-010AW,2025-10-10T07:03:32.715360,14.98329003,.00028851,70.0005,23.6913,270.1444,89.9385,0,U,55313,999,15211,.787727E-6,-.84E-6,0
STARLINK-5305,2023-010AX,2025-10-09T11:55:56.830656,14.98325258,.0003113,70.0007,25.7248,281.2522,78.8287,0,U,55314,999,15199,-.90968E-4,-.1178E-4,0
STARLINK-4623,2023-010AY,2025-10-09T10:38:10.020192,14.98327557,.0003083,69.9998,45.8117,269.4551,90.6255,0,U,55315,999,15060,-.30798E-4,-.46E-5,0
STARLINK-5257,2023-010AZ,2025-10-10T06:27:29.067552,14.98329895,.00029148,70.0011,23.6196,255.4904,104.5931,0,U,55316,999,15211,-.35026295E-4,-.511E-5,0
STARLINK-5265,2023-010BA,2025-10-10T06:57:32.187168,14.98337197,.00029671,70.0002,23.7037,271.3901,88.6918,0,U,55317,999,15211,-.14155681E-3,-.1782E-4,0
STARLINK-5180,2023-010BB,2025-10-10T06:51:31.646880,14.98342211,.00029181,70.0014,23.6635,268.4990,91.5835,0,U,55318,999,15211,-.14325271E-3,-.1802E-4,0
STARLINK-5196,2023-010BC,2025-10-10T06:45:31.123872,14.98330746,.00029187,70.0011,23.6485,269.1284,90.9541,0,U,55319,999,15211,-.151705E-5,-.111E-5,0
STARLINK-5492,2023-013A,2025-10-10T07:26:06.617184,15.02555525,.0001136,43.0042,37.8620,271.1435,88.9277,0,U,55331,999,15016,.11737528E-3,.1383E-4,0
STARLINK-5491,2023-013B,2025-10-10T06:59:20.557824,15.02535661,.00015346,43.0079,24.7041,267.3699,92.6967,0,U,55332,999,14923,.43774169E-4,.388E-5,0
STARLINK-5493,2023-013C,2025-10-10T07:18:09.486144,15.02540448,.00027132,43.0032,37.8157,269.8281,90.2250,0,U,55333,999,14908,.86556798E-4,.966E-5,0
STARLINK-5652,2023-013D,2025-10-10T07:21:19.675872,15.02529177,.00014338,43.0056,37.7368,268.4923,91.5755,0,U,55334,999,14908,.12137826E-3,.1436E-4,0
STARLINK-5660,2023-013E,2025-10-10T07:13:21.496800,15.02538247,.0001306,43.0041,37.7928,268.3241,91.7452,0,U,55335,999,14908,-.41952285E-4,-.77E-5,0
STARLINK-5655,2023-013F,2025-10-10T07:13:42.732192,15.02532245,.00010787,43.0040,24.6939,271.0431,89.0288,0,U,55336,999,14923,-.15617682E-4,-.414E-5,0
STARLINK-5667,2023-013G,2025-10-10T06:44:57.022656,15.02540155,.00014255,43.0056,24.5934,266.3925,93.6754,0,U,55337,999,14923,.91109727E-4,.1027E-4,0
STARLINK-5658,2023-013H,2025-10-10T07:10:09.923808,15.02538520,.00014068,43.0061,37.7774,264.8519,95.2163,0,U,55338,999,14908,-.13540146E-4,-.387E-5,0
STARLINK-5671,2023-013J,2025-10-10T07:02:10.185216,15.02534858,.0001258,43.0040,37.7325,267.7267,92.3431,0,U,55339,999,14908,.30155248E-4,.204E-5,0
STARLINK-5675,2023-013K,2025-10-09T16:23:02.312160,15.02534294,.00016242,43.0064,40.8999,269.5569,90.5087,0,U,55340,999,14899,.3001964E-4,.202E-5,0
STARLINK-5670,2023-013L,2025-10-10T07:05:22.393248,15.02528295,.00016689,43.0054,37.7510,266.9827,93.0824,0,U,55341,999,14908,-.55037404E-4,-.947E-5,0
STARLINK-5657,2023-013M,2025-10-10T06:57:22.620096,15.02534112,.00015572,43.0049,37.7076,272.4922,87.5742,0,U,55342,999,14908,.32417272E-4,.234E-5,0
STARLINK-5661,2023-013N,2025-10-10T05:13:39.883008,15.02545372,.00013443,43.0067,38.0268,232.9559,127.1160,0,U,55343,999,14907,-.20939922E-3,-.3032E-4,0
STARLINK-5653,2023-013Q,2025-10-10T06:49:44.981760,15.02535810,.00015533,43.0065,24.6454,269.0270,91.0395,0,U,55345,999,14923,.14960746E-4,-.2E-7,0
STARLINK-5631,2023-013R,2025-10-09T16:24:38.610144,15.02529359,.00010908,43.0038,40.9037,327.3912,32.6863,0,U,55346,999,14899,.13571422E-4,-.2E-6,0
STARLINK-5663,2023-013S,2025-10-09T17:42:47.030976,15.02534721,.0001408,43.0059,40.4470,267.9152,92.1529,0,U,55347,999,14900,.59009818E-4,.593E-5,0
STARLINK-5609,2023-013T,2025-10-09T08:21:12.518784,15.02544766,.0001123,43.0045,42.6811,264.2238,95.8477,0,U,55348,999,14894,.10521E-4,-.61E-6,0
STARLINK-5666,2023-013U,2025-10-09T17:50:46.372128,15.02534804,.00015694,43.0064,40.4881,271.1504,88.9159,0,U,55349,999,14900,.220862E-4,.95E-6,0
STARLINK-5668,2023-013V,2025-10-10T08:07:32.161152,15.02532626,.00015252,43.0059,37.2144,268.2642,91.8026,0,U,55350,999,14909,-.1025297E-4,-.342E-5,0
STARLINK-5659,2023-013W,2025-10-10T07:51:32.895648,15.02531923,.00009665,43.0029,37.1243,250.6426,109.4312,0,U,55351,999,14909,.40628898E-4,.345E-5,0
STARLINK-5547,2023-013X,2025-10-10T07:59:32.173728,15.02535184,.00011265,43.0051,37.1705,270.2675,89.8039,0,U,55352,999,14909,.27894925E-4,.173E-5,0
STARLINK-5608,2023-013Y,2025-10-09T15:33:29.838528,15.02528830,.00012177,43.0045,40.6308,266.2800,93.7903,0,U,55353,999,14899,-.21093478E-4,-.488E-5,0
STARLINK-5649,2023-013Z,2025-10-10T07:56:20.534208,15.02534756,.00014627,43.0061,37.1551,273.9879,86.0796,0,U,55354,999,14909,.53618244E-4,.521E-5,0
STARLINK-5647,2023-013AA,2025-10-09T09:21:45.828000,15.02535409,.0001013,43.0039,42.1227,269.2717,90.8009,0,U,55355,999,14894,-.64531E-4,-.1075E-4,0
STARLINK-5651,2023-013AC,2025-10-10T07:43:32.941056,15.02547676,.00013839,43.0046,37.0836,268.8773,91.1911,0,U,55357,999,14909,-.54064722E-4,-.934E-5,0
STARLINK-5622,2023-013AD,2025-10-10T07:46:45.372000,15.02540882,.00014064,43.0040,37.1061,270.4154,89.6527,0,U,55358,999,14909,-.71836474E-4,-.1174E-4,0
STARLINK-5641,2023-013AE,2025-10-10T07:38:45.857184,15.02533793,.00014981,43.0064,37.0625,263.8055,96.2617,0,U,55359,999,14909,.42600712E-4,.372E-5,0
STARLINK-5664,2023-013AF,2025-10-09T10:29:56.777280,15.02536122,.0001062,43.0036,54.6224,272.7377,87.3344,0,U,55360,999,14881,.72623E-5,-.105E-5,0
STARLINK-5665,2023-013AG,2025-10-10T07:55:04.382976,15.02572154,.00027334,43.0133,24.1480,278.3223,81.7309,0,U,55361,999,14924,.37056266E-3,.481E-4,0
STARLINK-5574,2023-013AH,2025-10-10T06:35:19.876704,15.02562888,.00015644,43.0047,24.5841,267.4503,92.6161,0,U,55362,999,14923,.27538111E-3,.3521E-4,0
STARLINK-5627,2023-013AK,2025-10-09T15:38:16.977696,15.02534408,.00027256,43.0054,40.6558,283.6575,76.3964,0,U,55364,999,14899,.7841645E-5,-.98E-6,0
STARLINK-5639,2023-013AL,2025-10-09T17:50:24.009216,15.02539029,.00010754,43.0032,53.4785,274.9540,85.1180,0,U,55365,999,14885,.21271913E-4,.84E-6,0
STARLINK-5654,2023-013AM,2025-10-10T06:40:09.816960,15.02534894,.000104,43.0041,24.6058,267.3016,92.7707,0,U,55366,999,14923,-.1203911E-5,-.22E-5,0
STARLINK-5635,2023-013AN,2025-10-10T07:04:05.902464,15.02556305,.00018963,43.0066,24.7269,267.6259,92.4367,0,U,55367,999,14923,.19414033E-3,.2421E-4,0
STARLINK-5625,2023-013AP,2025-10-10T07:56:43.018944,15.02535351,.00013736,43.0065,24.1502,269.8529,90.2156,0,U,55368,999,14924,.21022784E-4,.8E-6,0
STARLINK-5644,2023-013AQ,2025-10-09T01:51:31.108032,15.02537670,.00014005,43.0042,57.0813,269.3119,90.7563,0,U,55369,999,14875,.78951428E-4,.863E-5,0
STARLINK-5027,2023-013AR,2025-10-09T16:19:28.682112,15.02539361,.00014885,43.0046,53.8667,266.7923,93.2750,0,U,55370,999,14884,-.29414211E-4,-.601E-5,0
STARLINK-5590,2023-013AS,2025-10-10T07:55:57.856800,15.02535405,.00011063,43.0052,50.1387,262.4295,97.6422,0,U,55371,999,14986,.8075758E-4,.887E-5,0
STARLINK-5568,2023-013AT,2025-10-09T08:09:38.159136,15.02533544,.0001288,43.0048,55.6132,267.4169,92.6526,0,U,55372,999,14879,-.82002E-5,-.314E-5,0
STARLINK-5581,2023-013AU,2025-10-09T18:14:22.190784,15.02538235,.00016921,43.0064,53.5967,265.2081,94.8568,0,U,55373,999,14885,.1788762E-4,.38E-6,0
STARLINK-5578,2023-013AV,2025-10-10T08:00:45.578304,15.02537731,.00012236,43.0047,50.1700,270.3573,89.7129,0,U,55374,999,14894,.33472515E-4,.249E-5,0
STARLINK-5588,2023-013AW,2025-10-09T11:01:55.240896,15.02528818,.0001129,43.0045,54.7896,266.2514,93.8199,0,U,55375,999,14881,-.72974E-4,-.1189E-4,0
STARLINK-5586,2023-013AX,2025-10-10T07:08:55.725216,15.02534331,.00013315,43.0045,24.7520,279.3140,80.7552,0,U,55376,999,14923,.7981945E-5,-.96E-6,0
STARLINK-5567,2023-013AY,2025-10-09T18:41:22.561440,15.02534678,.00015244,43.0054,52.8827,261.6556,98.4114,0,U,55377,999,14886,.35121681E-4,.271E-5,0
STARLINK-5572,2023-013AZ,2025-10-10T07:51:10.201824,15.02539188,.00012744,43.0047,50.1193,263.2481,96.8217,0,U,55378,999,14894,.49769365E-4,.469E-5,0
STARLINK-5569,2023-013BA,2025-10-09T09:16:35.906016,15.02533670,.0001465,43.0056,55.1000,265.0626,95.0049,0,U,55379,999,14880,.14029E-4,-.14E-6,0
STARLINK-5571,2023-013BB,2025-10-10T07:51:55.071936,15.02530770,.00008747,43.0039,24.1237,263.0735,97.0008,0,U,55380,999,14924,.23726637E-4,.117E-5,0
STARLINK-5575,2023-013BC,2025-10-09T17:10:26.569056,15.02530053,.00011898,43.0040,53.2659,266.0188,94.0518,0,U,55381,999,14885,-.57213326E-4,-.976E-5,0
STARLINK-5576,2023-013BD,2025-10-10T07:41:33.714240,15.02548748,.00019456,43.0037,50.0676,271.9774,88.0846,0,U,55382,999,14894,.15028169E-3,.1827E-4,0
STARLINK-5531,2023-013BE,2025-10-10T07:47:07.359936,15.02534722,.00016153,43.0047,24.0956,268.6049,91.4608,0,U,55383,999,14924,.55092779E-4,.541E-5,0
STARLINK-5537,2023-013BF,2025-10-09T10:53:55.618944,15.02524478,.000144,43.0051,54.7492,251.3854,108.6832,0,U,55384,999,14881,-.12026E-3,-.1827E-4,0
STARLINK-5556,2023-013BG,2025-10-09T16:56:03.401088,15.02534191,.0001792,43.0055,53.1958,278.0682,81.9957,0,U,55385,999,14885,.55410926E-4,.545E-5,0
STARLINK-5555,2023-013BH,2025-10-09T20:12:18.313632,15.02536169,.0001622,43.0048,52.4953,259.2649,100.8011,0,U,55386,999,14887,.32837E-4,.24E-5,0
STARLINK-5085,2023-014B,2025-10-09T18:15:07.622496,14.98329474,.00030838,69.9991,64.8937,270.1180,89.9625,0,U,55392,999,14994,-.51298016E-4,-.705E-5,0
STARLINK-4786,2023-014C,2025-10-10T04:22:18.699168,14.98332964,.00030907,69.9981,83.8388,269.9909,90.0896,0,U,55393,999,14951,-.47480577E-4,-.66E-5,0
STARLINK-5274,2023-014E,2025-10-09T10:32:49.223904,14.98341854,.0002516,69.9983,85.6410,261.9332,98.1541,0,U,55395,999,14940,.11863E-3,.1323E-4,0
STARLINK-5283,2023-014F,2025-10-09T04:14:17.179872,14.98340421,.00031194,69.9980,86.3388,273.1604,86.9198,0,U,55396,999,14936,.8627042E-5,.1E-6,0
STARLINK-5224,2023-014G,2025-10-09T11:20:34.082016,14.98331359,.0003027,69.9993,65.8803,270.8503,89.2309,0,U,55397,999,14989,.55263E-4,.566E-5,0
STARLINK-5275,2023-014H,2025-10-10T04:40:18.001056,14.98361839,.0001228,69.9980,83.8715,296.2168,63.8864,0,U,55398,999,14951,.2505062E-3,.29E-4,0
STARLINK-5276,2023-014J,2025-10-10T04:28:19.116768,14.98330092,.00027967,69.9984,83.8418,271.8257,88.2582,0,U,55399,999,14951,.12512359E-4,.56E-6,0
STARLINK-5632,2023-014K,2025-10-09T11:14:53.311776,14.98336782,.0003023,69.9989,85.7475,269.7222,90.3591,0,U,55400,999,14940,-.36102E-4,-.524E-5,0
STARLINK-5076,2023-014L,2025-10-10T04:34:19.654464,14.98327635,.00031657,69.9986,83.8566,269.4425,90.6371,0,U,55401,999,14951,.70788296E-4,.752E-5,0
STARLINK-5071,2023-014M,2025-10-09T19:27:34.612992,14.98329482,.00030327,69.9995,84.9410,267.9624,92.1188,0,U,55402,999,14945,.2382085E-4,.191E-5,0
STARLINK-5597,2023-014N,2025-10-10T04:46:18.955200,14.98339952,.0003498,69.9991,83.8866,267.9943,92.0816,0,U,55403,999,14951,.4496307E-3,.5277E-4,0
STARLINK-5607,2023-014P,2025-10-09T21:15:44.879040,14.98335884,.0003128,69.9991,84.8029,268.4697,91.6104,0,U,55404,999,14946,.11812E-3,.1317E-4,0
STARLINK-5623,2023-014Q,2025-10-09T19:21:33.984576,14.98329195,.00030798,69.9991,84.9265,269.6194,90.4612,0,U,55405,999,14945,-.24656133E-4,-.387E-5,0
STARLINK-5630,2023-014R,2025-10-09T11:44:56.223168,14.98329866,.000312,69.9999,85.8290,270.2833,89.7969,0,U,55406,999,14940,-.21987E-4,-.355E-5,0
